Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
1;-2.48709885858573;0.06201951413708241;0;0;0;1;1;0;0;0.17107788477119906;11.5;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;0;1;0;1;1;1;1;2;4;0;2;1;2;1;2;0;1;2;2;0;0
1;0.5348368299699917;0.5343219679502562;0;0;0;1;1;0;0;-2.0832243070150342;0.0;1.4507796153738872;1.132649011331743;-1.7926226566666124;1;2;1;0;1;1;2;0;6;5;0;2;0;1;0;0;0;0;1;0;0;0
0;-0.22064709216893877;-0.48557753376224805;1;0;0;1;1;0;0;0.0919795622523838;11.6;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;1;0;1;1;2;2;6;8;0;1;0;1;2;1;0;0;1;0;1;0
0;0.013552923694129249;0.37688781667919957;0;0;1;0;1;0;0;-2.0832243070150342;0.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;1;0;1;0;1;1;2;2;6;8;0;2;0;1;2;0;0;0;1;1;0;0
1;0.5348368299699917;0.8697251597885971;0;0;0;1;1;0;0;0.6004687784447671;12.666666666666666;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;1;3;2;1;2;2;0;3;0;0;0;1;2;1;0;0;1;2;1;0
1;0.30819165332831255;0.13731410822324205;0;0;0;1;0;0;0;-2.0832243070150342;0.0;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;1;2;0;2;1;1;2;2;3;1;2;0;0;1;0;0;0;0;1;0;0;0
1;-0.9761310143078692;-1.3069731056112452;1;0;0;1;1;0;0;0.1414160138266433;12.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;1;3;1;1;0;2;3;8;0;1;1;2;1;0;0;1;2;1;0;0
1;-0.598389053238404;-0.12963945262768242;1;0;0;1;1;0;0;0.5533864436121392;11.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;0;1;1;2;2;0;4;2;0;0;1;2;0;0;0;1;0;0;0
1;-0.22064709216893877;0.8834150859860797;0;0;0;1;1;1;0;0.28972536854942177;11.666666666666666;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;0;1;1;1;2;2;6;8;0;0;0;1;2;1;0;0;1;2;1;0
1;-1.3538729753773344;-0.766221020810656;1;0;0;1;1;0;0;0.38859827169794076;13.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;1;1;1;2;2;6;0;1;0;0;1;2;1;0;0;1;2;1;0
1;1.2903207521089222;0.7191359716162817;1;0;0;1;1;1;0;0.5270203361058672;12.666666666666666;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;0;0;1;1;2;2;4;6;0;0;0;1;2;1;0;0;1;2;1;0
1;0.08154647668663342;0.07570944033456686;1;0;0;0;1;0;0;-2.0832243070150342;0.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;0;1;1;2;2;2;4;1;0;0;1;0;0;0;0;0;0;0;0
1;-0.9761310143078692;-1.4575622937835615;1;0;0;0;1;0;0;0.22381009978374233;11.5;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;1;0;1;1;1;1;2;4;0;1;0;1;2;0;0;0;1;2;0;1
1;0.6103852221838847;0.19891877611191527;0;0;0;1;1;0;0;0.5797525511184112;13.642857142857142;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;0;2;1;0;1;1;2;2;6;8;0;0;1;2;1;2;1;1;2;1;2;0
1;0.005998084472740374;-0.08856967403523296;0;0;0;1;1;0;0;0.6193017123778183;13.2;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;0;3;1;1;0;2;3;0;0;0;0;1;2;0;0;0;1;0;1;0
1;-0.9005826220939762;-0.9784148768716466;1;0;0;1;1;1;0;0.22381009978374233;10.2;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;1;1;1;2;0;1;7;0;0;0;1;2;1;0;0;1;1;1;0
1;-0.9761310143078692;-0.49926745995973154;0;0;0;1;1;0;0;0.5665694973652751;12.4;-1.0236471597725936;0.12161458918853636;1.5574172805491155;0;2;1;3;2;1;0;2;3;3;0;0;0;1;2;1;0;0;1;2;1;0
0;1.139223967681136;0.24683351780310794;0;0;0;0;1;0;0;-2.0832243070150342;0.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;1;0;1;0;1;1;2;2;6;6;0;1;0;1;0;0;0;0;1;2;0;0
1;0.013552923694129249;-0.49926745995973154;0;0;0;1;1;0;0;-2.0832243070150342;0.0;0.8509185789747404;-1.1060700662710716;0.35370411948877484;1;2;1;3;1;1;2;2;6;1;0;2;0;1;2;0;0;0;1;2;0;0
0;0.15709486890052646;0.46587233696283975;1;0;0;0;1;0;0;-2.0832243070150342;0.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;0;1;0;1;1;1;1;2;4;0;2;0;1;0;0;0;0;1;0;0;0
1;-0.22064709216893877;-0.8552055410942973;0;0;0;1;1;0;0;0.6357805295692383;14.75;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;1;0;1;1;1;1;2;4;0;1;0;1;0;0;0;0;1;0;0;0
1;0.013552923694129249;-0.29391856699748226;1;0;0;1;1;0;0;-0.10576624404465419;0.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;1;1;0;1;1;2;2;5;2;0;2;0;1;0;0;0;0;1;0;0;0
1;0.013552923694129249;-0.6361667219345645;0;0;0;0;1;0;0;-2.0832243070150342;0.0;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;1;0;1;3;1;1;2;2;5;7;1;2;0;1;1;0;0;0;1;0;0;0
1;-1.7316149364467996;-1.8682600797080602;0;0;0;1;1;0;0;1.0807085937375738;15.5;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;0;1;4;1;1;2;2;5;7;0;2;0;0;0;0;0;0;0;0;0;0
0;2.801288596386783;1.629516063748919;0;0;0;1;1;0;0;0.34622417034857567;11.125;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;0;1;0;1;1;2;2;6;2;0;2;0;1;2;1;0;0;1;2;1;0
1;0.013552923694129249;-1.4575622937835615;1;0;0;1;1;0;0;0.4215559060807803;12.666666666666666;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;1;2;1;1;2;2;6;3;0;0;0;1;2;1;1;0;1;2;1;1
1;0.4592884377560986;-0.013275079949075274;0;0;0;1;1;1;0;0.25017620729001433;13.25;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;0;0;2;1;1;2;2;6;0;0;0;0;1;2;1;0;0;1;2;0;1
0;0.013552923694129249;1.9306944400935517;1;0;1;0;1;0;0;0.012881239733568528;14.666666666666666;-0.3113121790486066;0.12161458918853636;0.774118642653232;1;2;1;0;1;1;2;2;5;6;0;2;0;1;2;1;0;0;1;2;1;0
1;0.013552923694129249;-1.7998104487206437;0;0;0;1;1;0;0;0.26995078791971805;12.25;1.4507796153738872;1.132649011331743;-1.7926226566666124;0;2;0;3;1;1;2;2;6;7;0;0;1;2;1;2;0;1;2;1;1;0
1;-0.9761310143078692;0.06201951413708241;1;0;0;1;1;0;0;0.1414160138266433;10.5;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;1;3;0;1;1;1;5;7;0;2;1;1;2;0;0;1;1;2;0;0
1;0.08154647668663342;-0.30760849319496575;0;0;0;1;1;0;0;0.28972536854942177;12.5;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;1;1;1;2;2;0;6;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.37174387659672486;-0.738841168415689;0;0;0;1;1;0;0;-0.10576624404465419;16.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;0;1;1;2;2;3;1;0;0;0;1;2;0;0;0;1;2;0;0
1;1.5925143209644943;1.00662442176343;0;0;0;1;1;0;0;0.6287181793443439;13.714285714285714;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;2;2;1;2;0;0;0;1;2;1;0;0;1;2;1;0
1;1.2903207521089222;1.5542214696627614;0;0;0;1;1;0;0;0.858244561653406;15.8;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;1;3;0;1;2;2;0;7;0;1;0;1;1;1;0;0;1;1;1;0
1;0.08154647668663342;0.4111126321729078;1;0;0;1;1;0;0;0.052430400992976335;0.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;1;1;1;2;2;4;4;0;0;0;1;2;1;1;0;1;2;0;0
1;-0.4472922688106179;-0.7867559101068807;1;0;0;1;1;0;0;0.28972536854942177;10.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;5;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0
1;0.013552923694129249;-1.8682600797080602;1;0;1;0;1;0;0;0.38859827169794076;13.5;0.2885488573505402;-0.5283361107606678;0.7962457228197825;1;2;0;2;1;1;2;2;6;5;1;0;0;1;2;1;0;0;1;1;0;0
1;-0.22064709216893877;0.08939936653204937;1;0;0;1;0;0;0;0.8292889257313396;16.327272727272728;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;0;2;1;1;2;0;6;5;0;0;0;1;2;1;0;0;1;1;1;0
1;0.15709486890052646;0.671221229925089;1;0;0;1;0;0;0;0.28972536854942177;14.8;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;3;1;1;0;0;3;5;0;0;0;1;2;1;0;0;1;2;1;0
1;0.7614820066116709;1.485771838675345;1;0;0;1;0;0;0;0.17672776495111442;11.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;1;1;1;2;0;1;2;0;0;0;1;2;1;0;0;1;2;1;0
1;1.2903207521089222;1.348872576700512;1;0;0;1;0;0;0;0.7181746155263373;13.5;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;1;5;2;1;0;2;0;8;1;0;1;1;2;1;0;1;1;2;1;0
1;1.2903207521089222;1.5542214696627614;0;0;0;1;0;0;0;0.38859827169794076;14.6;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;0;1;5;0;1;2;2;6;8;0;2;1;1;1;1;0;0;1;2;1;0
0;-0.22064709216893877;-1.6286863712521027;0;0;0;1;0;1;0;0.7181746155263373;14.333333333333334;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;1;5;1;1;2;2;6;3;0;2;0;1;2;1;0;0;1;2;1;0
1;-1.3538729753773344;-1.2248335484263453;1;0;0;1;0;0;0;0.4215559060807803;13.4;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;0;0;1;1;2;2;1;2;0;0;0;1;2;1;0;0;1;2;1;0
1;0.9881271832533499;1.1161438313432959;1;0;0;1;0;0;0;0.38859827169794076;13.0;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;1;1;1;1;1;2;4;1;0;0;1;2;1;0;0;1;2;1;0
1;-0.06955030774115267;-0.20493404671384108;0;1;0;1;0;0;0;-2.0832243070150342;0.0;1.4507796153738872;1.132649011331743;-1.7926226566666124;1;2;0;1;1;1;2;2;4;6;1;0;0;1;0;0;0;0;1;0;0;0
1;-1.2783245831634413;-0.5334922754534398;1;0;0;0;0;0;0;-2.0832243070150342;0.0;-1.0236471597725936;0.12161458918853636;1.5574172805491155;1;2;0;0;1;1;2;2;6;8;2;0;0;1;0;0;0;0;1;0;0;0
1;2.2724498508895317;3.3065320229406217;1;0;0;1;0;0;0;-2.0832243070150342;0.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;0;1;1;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.8250342298800831;-0.766221020810656;1;0;0;1;0;1;0;0.13152872351179126;11.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;0;1;1;2;2;5;7;1;0;0;1;2;1;0;0;1;0;0;0
1;0.23264326111441952;-0.04749989544278349;1;0;0;1;0;0;0;1.1795814968860927;17.428571428571427;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;5;1;1;2;0;1;0;1;0;0;1;2;1;0;0;1;2;1;0
1;0.6859336143977778;0.2399885547043667;1;0;0;1;0;0;0;0.6193017123778183;12.0;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;0;2;4;6;0;0;0;1;2;0;1;0;1;0;1;0
1;0.4592884377560986;0.42480255837039027;1;0;0;1;0;1;0;0.9281618288798585;15.228571428571428;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;2;2;6;7;2;0;0;1;2;1;0;0;1;2;1;0
1;0.5348368299699917;0.6575313037276066;1;0;0;1;0;0;0;0.4435276623360074;13.22222222222222;-1.0236471597725936;0.12161458918853636;1.5574172805491155;0;2;1;5;2;1;2;2;6;1;0;0;1;2;2;2;0;1;2;2;2;0
1;2.423546635317318;1.0271593110596557;0;0;0;1;0;1;0;0.7699651838422283;14.428571428571429;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;2;2;4;6;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.8250342298800831;-0.8894303565880054;1;0;0;1;0;0;0;0.660498755356368;13.714285714285714;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;0;0;1;1;2;2;1;2;1;0;0;1;2;1;0;0;1;2;1;0
1;0.15709486890052646;-0.30076353009622353;1;0;0;1;0;0;0;0.5127826380524807;13.193333333333332;1.4507796153738872;1.132649011331743;-1.7926226566666124;0;2;0;2;1;1;2;2;6;1;1;0;0;1;2;1;0;0;1;1;1;0
1;-0.37174387659672486;-0.6909264267244973;1;0;0;1;0;0;0;0.21161577506209187;12.4125;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;0;2;1;1;2;2;0;2;0;0;0;1;2;1;0;0;1;2;1;0
1;0.4592884377560986;1.6911207316375942;0;0;0;1;0;1;0;0.8038644649217205;12.0;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;0;1;1;2;2;0;6;0;0;0;1;0;1;0;0;1;2;1;0
1;-0.598389053238404;-0.34867827178741523;1;0;0;1;0;0;0;-2.0832243070150342;0.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;1;1;1;2;2;0;6;1;0;0;1;0;0;0;0;1;0;0;0
1;-2.336002074157944;-1.751895707029452;1;0;0;1;0;1;0;0.25017620729001433;11.6;-1.0236471597725936;0.12161458918853636;1.5574172805491155;0;2;0;0;1;1;2;2;6;0;1;0;0;1;2;1;0;0;1;2;1;0
1;-1.2783245831634413;-0.5061124230584728;1;0;0;1;0;0;0;0.3556406373151012;12.333333333333334;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;0;1;1;2;2;6;3;0;0;0;1;2;1;0;0;1;2;1;0
1;0.3837400455422056;-0.24600382530629056;1;0;1;1;0;1;0;0.0919795622523838;0.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;0;1;1;2;2;6;8;0;0;0;1;0;0;0;0;1;0;0;0
1;0.15709486890052646;-0.37605812418238216;0;0;0;1;0;1;0;0.5234249578095576;12.909090909090908;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;1;1;1;1;0;2;1;6;0;0;1;2;1;2;0;1;2;1;2;0
1;-1.7316149364467996;-1.4507173306848204;1;1;1;0;0;1;0;0.0919795622523838;0.0;0.40102280167537985;1.7825997112809473;-0.7482244728054344;1;2;0;0;1;1;2;2;6;4;2;0;0;1;2;0;0;0;1;0;0;0
1;-0.06955030774115267;-0.20493404671384108;1;0;1;1;0;1;0;0.2567677341665822;12.285714285714286;1.4507796153738872;1.132649011331743;-1.7926226566666124;0;2;0;1;1;1;2;2;0;8;1;0;0;1;2;1;0;0;1;2;1;0
1;-0.522840661024511;-0.20493404671384108;1;0;0;1;0;1;0;0.4837634409783902;12.98125;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;0;2;0;2;1;1;2;2;0;7;1;0;0;1;2;1;0;0;1;2;1;0
1;-1.1725568340639907;-0.6772365005270139;1;0;0;1;0;0;0;0.15789483101806323;11.2;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;1;0;2;1;2;2;0;8;0;0;1;1;2;1;0;1;1;2;1;0
1;-0.9761310143078692;-0.9989497661678713;0;0;0;1;0;0;0;0.22644671053436957;11.68;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;2;1;2;1;1;0;0;3;5;1;0;0;1;1;1;0;0;1;1;1;0
1;-1.2783245831634413;-0.24600382530629056;0;0;0;1;0;0;0;0.7840898842920168;13.5;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;0;1;1;1;2;2;6;8;0;0;0;1;2;1;0;0;1;2;1;0
1;-1.6560665442329066;-1.4712522199810452;1;0;0;1;0;0;0;0.5157205757460366;12.857142857142858;-1.0236471597725936;0.12161458918853636;1.5574172805491155;0;2;0;4;1;1;2;2;6;7;1;0;0;1;2;1;0;0;1;2;1;0
1;-0.37174387659672486;-0.21177900981258235;0;0;0;0;0;0;0;0.19085246540090278;10.5;-1.5110342518469009;0.9882155224541421;0.14570956592320122;1;2;0;2;1;1;2;2;0;4;1;0;0;1;2;0;0;0;1;2;0;0
1;-0.74948583766619;-0.34183330868867395;0;0;0;1;0;0;0;0.7247661424029053;11.8;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;0;2;1;1;2;2;0;4;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.1450986999550457;-0.24600382530629056;0;0;0;1;0;1;0;0.22381009978374233;12.2;-1.0236471597725936;0.12161458918853636;1.5574172805491155;0;2;0;0;1;1;2;2;6;8;2;0;0;1;2;1;0;0;1;2;1;0
1;0.15709486890052646;0.17153892371695026;1;0;0;1;0;0;0;0.5220766909484416;14.875;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;2;1;1;2;2;6;0;1;0;0;1;2;1;0;0;1;2;1;0
1;0.23264326111441952;-0.2391588622075493;1;0;0;1;0;1;0;0.5496198568255294;13.314285714285717;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;2;2;6;8;2;0;0;1;2;1;0;0;1;2;1;0
1;-0.06955030774115267;-0.061189821640266;1;0;0;1;0;1;0;0.012881239733568528;10.5;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;0;1;1;2;2;0;2;1;0;0;1;1;0;0;0;1;1;0;0
1;0.8370303988255638;0.7602057502087312;0;0;0;1;0;0;0;0.5722193775451904;14.142857142857142;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;1;1;1;2;2;2;3;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.29619548438283183;-0.6224767957370809;1;0;0;1;0;1;0;0.5369076264207193;15.571428571428571;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;2;0;2;1;1;2;2;6;8;0;0;0;1;2;0;0;0;1;2;1;0
1;0.23264326111441952;-0.38290308728112343;1;0;0;1;0;0;0;0.4874711748464598;0.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;1;2;0;1;1;1;2;2;5;7;0;0;0;1;2;0;0;0;1;2;0;0
1;-0.598389053238404;-0.5129573861572151;0;0;0;1;0;0;0;-2.0832243070150342;0.0;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;5;1;1;2;2;6;7;0;0;0;1;0;0;0;0;1;0;0;0
1;1.5925143209644943;2.5741209713752666;0;0;0;1;0;0;0;0.6852169811434977;13.166666666666666;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;2;0;5;1;1;2;0;0;5;0;0;0;1;2;1;0;0;1;2;1;0
1;-2.48709885858573;-1.8682600797080602;1;0;0;1;0;1;0;0.28972536854942177;12.833333333333334;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;1;2;1;1;2;2;0;8;0;0;1;0;0;0;0;1;1;1;1;0
1;-0.522840661024511;-0.4718876075647646;1;0;0;1;0;0;0;0.25017620729001433;10.4;1.7132188187985138;-0.6727695996382688;-0.40304202220724833;0;2;0;1;1;1;2;2;0;6;2;0;0;1;2;1;0;0;1;2;1;1
1;-0.6739374454522971;-0.6498566481320479;0;0;0;1;0;1;0;0.4462270495330776;12.791428571428572;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;2;0;2;1;1;2;2;6;7;2;0;0;1;2;1;1;0;1;2;1;1
1;1.2903207521089222;-1.1837637698338959;0;0;0;1;0;0;0;0.21557069118803254;11.2;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;0;1;1;0;1;1;2;2;6;7;0;2;1;1;2;1;0;1;1;1;1;0
1;0.005998084472740374;0.10308929272953384;1;0;0;1;0;1;0;0.2886267807366603;12.43142857142857;1.4507796153738872;1.132649011331743;-1.7926226566666124;0;2;0;2;1;1;2;2;6;8;2;0;0;1;1;1;0;0;1;1;1;0
1;-0.522840661024511;-0.7319962053169479;1;0;0;1;0;0;0;0.21062704603060653;12.2;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;0;1;1;2;2;0;7;2;0;0;1;2;1;0;0;1;1;1;0
0;-0.9761310143078692;-0.49926745995973154;0;0;0;1;0;0;0;-2.0832243070150342;0.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;1;2;1;0;0;1;2;2;0;8;0;0;0;1;0;0;0;0;1;2;0;0
1;3.1790305574562483;2.0675937020683848;1;0;0;1;0;0;0;0.5204288092292993;13.166666666666666;-0.3113121790486066;0.12161458918853636;0.774118642653232;1;2;0;1;1;1;0;2;3;1;1;0;0;1;2;1;0;0;1;2;1;0
1;0.6103852221838847;0.6164615251351571;1;0;0;1;0;0;0;0.7049915617732014;14.1;-0.3113121790486066;0.12161458918853636;0.774118642653232;0;2;0;2;1;1;0;2;0;0;2;0;0;1;2;1;0;0;1;2;1;0
1;0.005998084472740374;-0.3965930134786069;1;0;0;1;0;1;0;0.3681645383805805;12.94285714285714;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;0;2;1;1;2;2;6;7;0;0;0;1;2;1;0;0;1;2;1;0
1;0.7614820066116709;0.45218241076535726;0;0;0;1;0;0;0;0.8857877275304934;16.0875;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;2;1;1;2;2;4;6;0;0;0;1;2;1;0;0;1;2;1;0
1;0.6103852221838847;0.6506863406288653;1;0;0;1;0;1;0;-2.0832243070150342;0.0;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;1;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
1;0.08154647668663342;0.42480255837039027;1;0;0;1;0;0;0;0.6951042714583499;15.1;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;2;1;1;2;2;0;7;1;0;0;1;2;1;0;0;1;2;1;0
1;0.3837400455422056;0.18522884991443278;1;0;0;1;0;0;0;0.8533009164959799;15.2;0.8509185789747404;-1.1060700662710716;0.35370411948877484;1;2;0;2;1;1;0;0;0;6;1;0;0;1;2;1;0;0;1;2;1;0
1;0.5348368299699917;0.8697251597885971;1;0;0;1;0;0;0;0.4874711748464598;13.0;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;1;2;2;1;0;0;3;5;0;0;0;1;2;1;0;0;1;1;1;0
1;0.6859336143977778;0.37004285358045635;1;0;0;1;0;1;0;0.8409418036024151;15.8625;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;0;2;1;1;2;2;6;7;1;0;0;1;2;1;0;0;1;2;1;0
1;-1.1272277987356554;-0.6498566481320479;0;0;0;1;0;1;0;0.6258932392543862;14.671428571428574;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;2;1;1;2;2;4;7;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.1450986999550457;-0.08172471093649171;1;0;0;1;0;1;0;0.38775078967095344;12.242857142857144;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;1;2;0;2;1;1;2;2;0;0;1;0;0;1;2;1;0;0;1;2;1;0
1;-0.22064709216893877;-0.49926745995973154;0;0;0;1;0;0;0;0.797272938045153;14.566666666666668;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;0;2;1;1;2;2;3;7;0;0;0;1;2;1;0;0;1;2;1;0
1;0.013552923694129249;-1.8682600797080602;1;0;1;0;0;0;0;0.13152872351179126;11.25;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;1;2;1;0;1;1;2;2;3;6;0;1;0;1;0;1;0;0;1;0;0;0
1;-0.22064709216893877;-0.7183062791194643;0;0;0;1;0;0;0;0.4253224928673902;12.685714285714283;0.40102280167537985;1.7825997112809473;-0.7482244728054344;0;2;0;2;1;1;2;2;0;1;0;0;0;1;2;1;0;0;1;2;1;0
1;-0.22064709216893877;0.06886447723582562;0;0;1;0;0;0;0;0.6004687784447671;13.25;-1.0236471597725936;0.12161458918853636;1.5574172805491155;1;2;1;5;2;1;2;2;4;6;0;0;1;2;1;1;0;1;2;1;0;0
1;0.013552923694129249;-0.7046163529219809;0;0;0;1;0;0;0;-2.0832243070150342;0.0;1.4507796153738872;1.132649011331743;-1.7926226566666124;1;2;0;1;1;1;2;2;5;7;0;0;0;1;0;0;0;0;1;0;0;0
0;-0.22064709216893877;0.2879032963955574;0;0;0;1;0;0;0;0.0919795622523838;11.166666666666666;-0.19883823472376694;-0.45611936632186734;0.8980302915859142;0;2;1;5;1;1;2;2;6;1;0;1;0;1;2;1;0;0;1;2;1;0
1;1.214772359895029;0.5137870786540324;0;0;0;1;0;0;0;0.7732138649456797;14.445;-0.8361905858978602;-1.4671537884650738;-1.3766335495354654;0;2;0;2;1;1;2;2;0;0;0;0;0;1;2;1;0;0;1;2;1;0
0;-0.22064709216893877;0.18522884991443278;1;0;1;0;0;0;0;0.6852169811434977;14.625;0.8509185789747404;-1.1060700662710716;0.35370411948877484;1;2;1;5;0;1;2;2;4;1;0;0;1;2;1;2;0;1;2;1;1;0
1;0.9125787910394569;0.014104772445891688;1;0;0;1;0;1;0;0.5698652608035588;13.416666666666666;-1.5110342518469009;0.9882155224541421;0.14570956592320122;0;2;0;2;1;1;2;2;4;7;2;0;0;1;2;1;0;0;1;2;1;0
1;-0.22064709216893877;-0.29391856699748226;0;0;0;1;0;0;0;0.3556406373151012;11.4;1.4507796153738872;1.132649011331743;-1.7926226566666124;0;2;0;0;1;1;2;2;1;2;0;0;0;1;2;1;1;0;1;2;1;0
1;-0.37174387659672486;-1.8682600797080602;1;0;0;1;0;0;0;0.5072457554761635;14.8125;0.8509185789747404;-1.1060700662710716;0.35370411948877484;0;2;1;2;1;1;2;2;6;3;0;0;0;1;2;1;0;0;1;2;1;0
1;-1.6560665442329066;-0.8962753196867467;1;0;0;1;0;0;0;0.5270203361058672;12.8;0.2885488573505402;-0.5283361107606678;0.7962457228197825;0;2;0;0;1;1;2;2;6;8;1;0;0;1;2;0;0;0;1;2;1;0
