Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
1;133.1;146.0;0;0;1;1;0;0;0;11.0;13.166666666666666;16.2;0.3;-0.92;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;114.0;108.8;1;0;0;1;0;0;0;11.4;13.333333333333334;13.9;-0.3;0.79;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;others;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;133.0;133.0;0;0;0;1;0;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;130.0;123.8;0;0;0;1;0;0;0;12.0;12.0;7.6;2.6;0.32;Graduate;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
1;127.0;120.0;0;0;0;1;0;0;0;0.0;0.0;8.9;1.4;3.51;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;machine_opt_and_installer;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;0-5;0-4;0
1;143.0;126.9;1;0;0;1;0;0;0;11.0;11.666666666666666;7.6;2.6;0.32;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;skilled_worker;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;130.0;121.3;1;0;0;1;0;0;0;12.0;11.571428571428571;15.5;2.8;-4.06;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;3+;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;136.0;129.0;1;0;0;1;0;1;0;13.308571428571428;12.55;12.4;0.5;1.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;125.0;114.9;1;0;1;0;0;0;0;13.666666666666666;10.666666666666666;15.5;2.8;-4.06;Dropout;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;110.0;106.5;1;0;1;0;0;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;single;general;business_and_management_course;higher_edu;portuguese;school_edu_degree;higher_edu_degree;services_or_seller;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;133.9;1;0;0;1;0;0;0;12.2;11.25;9.4;-0.8;-3.12;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;135.0;124.9;0;0;0;1;0;1;0;12.666666666666666;12.833333333333334;10.8;1.4;1.74;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;services_or_seller;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.0;128.5;1;0;0;1;0;1;0;14.07125;14.07125;9.4;-0.8;-3.12;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;126.2;1;0;0;1;0;0;0;14.25;13.2;9.4;-0.8;-3.12;Dropout;single;general;health_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;1+;0;5-8;6-10;5-8;1+
1;122.0;121.7;1;0;0;0;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Dropout;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;0-5;0-4;0;0;0-4;0-5;0-4;1+
1;121.0;120.0;1;0;0;1;0;0;0;12.0;10.25;10.8;1.4;1.74;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;services_or_seller;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;123.0;113.2;0;0;0;1;0;0;0;11.166666666666666;10.571428571428571;7.6;2.6;0.32;Enrolled;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;1+;9+;11+;5-8;1+;1+;9+;11+;5-8;0
1;128.0;120.3;1;0;0;1;0;0;0;13.0;11.6;7.6;2.6;0.32;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;services_or_seller;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;139.0;127.8;1;0;0;1;0;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;3+;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;124.0;123.3;1;0;0;1;0;1;0;14.901428571428571;14.901428571428571;9.4;-0.8;-3.12;Dropout;single;general;health_course;school_edu;portuguese;others;others;others;others;2-3;17-24;0;5-8;6-10;5-8;1+;0;5-8;6-10;5-8;1+
1;135.0;126.3;1;0;1;1;0;1;0;12.65;12.445555555555554;15.5;2.8;-4.06;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;machine_opt_and_installer;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;110.0;128.2;0;0;0;0;0;0;0;11.0;10.6;8.9;1.4;3.51;Dropout;single;others;business_and_management_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;services_or_seller;unskilled_worker;0-1;17-24;1+;9+;11+;5-8;0;1+;5-8;0-5;5-8;0
1;138.0;134.9;1;0;0;1;0;0;0;12.4;12.666666666666666;7.6;2.6;0.32;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;skilled_worker;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
1;140.0;140.0;0;0;0;1;0;0;0;12.0;12.666666666666666;12.4;0.5;1.79;Graduate;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;126.0;115.5;1;0;0;1;0;1;0;12.135714285714286;13.328571428571427;12.4;0.5;1.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;113.0;106.7;1;0;0;1;0;1;0;12.62;12.5;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;120.0;140.0;0;0;0;1;0;0;0;10.666666666666666;11.333333333333334;15.5;2.8;-4.06;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;25-30;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;145.0;136.6;0;0;0;1;0;1;0;13.766666666666666;14.051428571428572;15.5;2.8;-4.06;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;124.0;119.3;1;0;0;1;0;0;0;13.11625;13.11625;9.4;-0.8;-3.12;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;160.0;152.0;1;0;0;0;0;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;17-24;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;138.0;144.3;0;0;0;1;0;0;0;12.7;13.571428571428571;13.9;-0.3;0.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;159.0;1;0;0;1;0;0;0;11.857142857142858;11.7;12.4;0.5;1.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;25-30;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;127.0;129.5;1;0;0;1;0;1;0;12.333333333333334;12.333333333333334;7.6;2.6;0.32;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;170.0;140.0;1;0;0;1;0;0;0;15.75;16.4;9.4;-0.8;-3.12;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
1;111.0;105.4;0;0;0;1;0;0;0;13.333333333333334;13.2;7.6;2.6;0.32;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;100.0;136.0;1;0;0;1;0;0;0;14.355555555555554;13.49375;15.5;2.8;-4.06;Graduate;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;6-10;5-8;0
1;160.0;160.0;0;0;1;1;0;1;0;13.0;13.0;15.5;2.8;-4.06;Graduate;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;152.0;139.1;0;0;0;1;0;1;0;12.833333333333334;13.5;16.2;0.3;-0.92;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;144.0;126.9;0;0;0;1;0;1;0;13.2;13.0;9.4;-0.8;-3.12;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;0-5;5-8;0;0;5-8;0-5;0-4;0
1;133.8;184.0;0;0;0;1;0;0;0;17.005555555555556;16.582222222222224;15.5;2.8;-4.06;Graduate;single;others;health_course;higher_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;armed_forces;0-1;25-30;0;5-8;6-10;5-8;0;1+;5-8;6-10;5-8;0
1;125.0;125.0;1;0;1;0;0;1;0;10.6;11.0;10.8;1.4;1.74;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;150.0;138.5;0;0;0;1;0;1;0;14.0;13.6;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;0-5;5-8;0;0;5-8;6-10;5-8;0
1;143.0;133.5;1;0;0;1;0;1;0;12.114285714285714;12.114285714285714;12.7;3.7;-1.7;Graduate;others;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;machine_opt_and_installer;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;145.0;141.5;1;0;0;1;0;1;0;13.05875;13.05875;9.4;-0.8;-3.12;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;120.0;130.0;1;0;0;1;0;0;0;13.285714285714286;13.285714285714286;12.7;3.7;-1.7;Graduate;single;others;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;inter_tech_or_prof_personnel;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;6-10;5-8;0
1;138.0;131.0;1;0;0;1;0;0;0;11.0;10.666666666666666;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;145.0;145.0;0;0;0;1;0;1;0;14.071428571428571;15.1625;13.9;-0.3;0.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;114.3;0;0;0;0;0;0;0;0.0;0.0;15.5;2.8;-4.06;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;110.0;108.3;0;0;0;0;0;0;0;11.25;11.0;12.4;0.5;1.79;Dropout;single;others;design_and_communication_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;25-30;1+;9+;6-10;0-4;0;1+;9+;11+;0-4;0
1;136.0;125.2;1;0;0;1;0;1;0;14.0;13.625;10.8;1.4;1.74;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;145.0;131.7;1;0;0;1;0;1;0;12.166666666666666;11.666666666666666;10.8;1.4;1.74;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;141.0;126.3;1;0;0;1;0;0;0;13.297142857142855;13.297142857142855;10.8;1.4;1.74;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;149.0;147.6;1;0;0;1;0;0;0;13.923076923076923;14.25;15.5;2.8;-4.06;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;130.0;125.1;1;0;0;1;0;0;0;13.37;12.833333333333334;15.5;2.8;-4.06;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;3+;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;121.0;123.8;0;0;0;1;0;1;0;12.4;11.0;12.7;3.7;-1.7;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;unskilled_worker;3+;17-24;0;5-8;0-5;5-8;0;0;5-8;6-10;0-4;0
1;128.0;130.8;1;0;0;1;0;0;0;15.0;13.75;7.6;2.6;0.32;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;152.0;154.1;0;0;1;1;0;1;0;13.333333333333334;12.571428571428571;12.7;3.7;-1.7;Graduate;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;132.0;122.6;1;0;0;1;0;1;0;12.0;12.625;10.8;1.4;1.74;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
0;107.0;103.5;1;0;0;1;0;0;0;13.4;12.2;7.6;2.6;0.32;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;others;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;131.0;132.8;1;0;0;1;0;0;0;0.0;0.0;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
0;141.0;100.0;0;0;0;1;0;0;0;11.5;11.4;8.9;1.4;3.51;Graduate;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;1+;5-8;6-10;0-4;0;1+;5-8;0-5;5-8;0
1;120.0;115.8;0;0;0;1;0;0;0;12.0;12.166666666666666;13.9;-0.3;0.79;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;others;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;148.0;133.8;0;0;0;1;0;0;0;13.485714285714284;13.485714285714284;12.7;3.7;-1.7;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;118.5;0;1;0;1;0;1;0;12.0;11.285714285714286;8.9;1.4;3.51;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;145.0;150.3;1;0;0;1;0;0;0;0.0;0.0;15.5;2.8;-4.06;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;112.0;107.8;1;0;0;1;0;0;0;10.333333333333334;14.428571428571429;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;services_or_seller;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;138.0;127.5;1;0;0;1;0;0;0;12.94;13.76;16.2;0.3;-0.92;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;135.0;120.5;1;0;0;1;0;0;0;13.258571428571427;13.258571428571427;10.8;1.4;1.74;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;118.0;117.3;1;0;0;1;0;0;0;12.25;12.0;8.9;1.4;3.51;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;others;armed_forces;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;123.0;120.6;1;0;0;0;0;0;0;11.666666666666666;10.0;10.8;1.4;1.74;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;126.0;118.7;1;0;0;1;0;1;0;13.571428571428571;12.5;8.9;1.4;3.51;Graduate;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;150.0;130.8;0;0;0;1;0;1;1;11.8;11.833333333333334;15.5;2.8;-4.06;Graduate;single;general;design_and_communication_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;121.0;112.6;1;0;0;1;0;1;0;14.2;13.285714285714286;11.1;0.6;2.02;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;133.1;117.2;0;0;0;1;0;0;0;11.0;11.8;7.6;2.6;0.32;Graduate;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;1+
1;130.0;130.0;1;0;0;1;0;0;0;13.625;12.6375;12.4;0.5;1.79;Enrolled;others;others;health_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;31+;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;139.0;131.8;1;0;0;1;0;0;0;14.652857142857142;14.652857142857142;10.8;1.4;1.74;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;160.0;97.0;0;0;0;1;0;1;0;11.333333333333334;11.333333333333334;15.5;2.8;-4.06;Graduate;others;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;110.0;130.0;0;0;1;0;0;0;0;13.7;0.0;16.2;0.3;-0.92;Dropout;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
0;140.0;148.0;0;0;0;1;0;0;0;13.727272727272728;14.75;12.4;0.5;1.79;Graduate;single;others;social_services_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;unskilled_worker;0-1;31+;1+;9+;11+;9+;0;1+;5-8;6-10;5-8;0
1;130.0;103.4;0;0;0;1;0;0;0;11.75;11.142857142857142;12.7;3.7;-1.7;Dropout;married;others;business_and_management_course;higher_edu;portuguese;higher_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;25-30;1+;5-8;6-10;5-8;0;1+;5-8;11+;5-8;0
1;132.0;127.1;0;0;0;1;1;0;0;12.333333333333334;13.0;7.6;2.6;0.32;Graduate;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;others;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;139.0;124.0;1;0;0;1;0;1;0;14.0;13.857142857142858;15.5;2.8;-4.06;Dropout;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;135.0;121.4;0;0;0;1;1;0;0;11.5;11.75;9.4;-0.8;-3.12;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;117.0;118.1;0;0;0;1;1;0;0;11.2;13.2;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;0-5;5-8;0
1;137.0;121.3;1;0;0;1;1;1;0;15.07;15.07;10.8;1.4;1.74;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;inter_tech_or_prof_personnel;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;144.0;119.5;0;0;0;1;1;0;0;10.0;12.0;10.8;1.4;1.74;Dropout;single;others;nature_and_engineering_course;school_edu;portuguese;others;others;others;others;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
0;130.0;115.2;0;0;0;1;1;0;0;12.0;12.666666666666666;12.4;0.5;1.79;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;armed_forces;0-1;17-24;0;5-8;0-5;0-4;0;0;5-8;6-10;5-8;0
1;140.0;130.2;1;0;0;1;1;0;0;13.0;12.6;12.7;3.7;-1.7;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;130.0;130.0;1;0;0;1;1;0;0;11.0;11.25;16.2;0.3;-0.92;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;126.9;1;0;0;1;0;0;0;13.571428571428571;12.166666666666666;9.4;-0.8;-3.12;Graduate;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;152.0;168.5;1;0;0;1;1;0;1;14.6;14.2;16.2;0.3;-0.92;Graduate;single;general;design_and_communication_course;school_edu;others;higher_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.1;130.0;0;0;1;1;0;0;0;11.833333333333334;10.0;16.2;0.3;-0.92;Dropout;others;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;140.0;122.8;0;0;0;1;0;1;0;12.625;12.5125;12.7;3.7;-1.7;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
